customer_code,segment,lifetime_value,orders_count,successful_payments,failed_payments,previous_recovery_success,contact_count
CUST_01663,occasional,2918.79,3,2,1,0.55,0
CUST_01664,reliable,18151.97,9,9,0,0.75,0
CUST_01665,occasional,6780.63,6,4,2,0.55,0
CUST_01666,unresponsive,2480.51,4,2,2,0.25,0
CUST_01667,price_sensitive,2890.51,4,4,0,0.6,0
CUST_01668,occasional,4041.44,6,4,2,0.55,0
CUST_01669,occasional,7089.61,6,5,1,0.55,0
CUST_01670,unresponsive,4434.64,4,4,0,0.25,0
CUST_01671,occasional,7898.66,5,5,0,0.55,0
CUST_01672,unresponsive,4737.78,3,2,1,0.25,0
CUST_01673,high_value,63012.6,8,8,0,0.8,0
CUST_01674,high_value,68335.98,10,10,0,0.8,0
CUST_01675,occasional,5080.92,5,4,1,0.55,0
CUST_01676,occasional,8248.07,7,6,1,0.55,0
CUST_01677,price_sensitive,2370.26,3,2,1,0.6,0
CUST_01678,reliable,10222.51,5,5,0,0.75,0
CUST_01679,price_sensitive,7013.35,7,6,1,0.6,0
CUST_01680,reliable,13514.48,9,9,0,0.75,0
CUST_01681,occasional,2873.72,5,4,1,0.55,0
CUST_01682,high_value,29329.98,5,4,1,0.8,0
CUST_01683,reliable,18199.34,8,8,0,0.75,0
CUST_01684,frequent_failure,10056.36,10,8,2,0.35,0
CUST_01685,price_sensitive,4229.31,3,3,0,0.6,0
CUST_01686,reliable,17646.28,7,7,0,0.75,0
CUST_01687,frequent_failure,9392.81,11,8,3,0.35,0
CUST_01688,occasional,13309.0,9,8,1,0.55,0
CUST_01689,high_value,49177.54,8,7,1,0.8,0
CUST_01690,occasional,13765.74,7,7,0,0.55,0
CUST_01691,frequent_failure,4102.66,4,3,1,0.35,0
CUST_01692,high_value,29662.17,4,4,0,0.8,0
CUST_01693,reliable,12206.14,6,6,0,0.75,0
CUST_01694,occasional,8592.43,7,7,0,0.55,0
CUST_01695,occasional,6626.18,7,6,1,0.55,0
CUST_01696,reliable,16450.03,9,9,0,0.75,0
CUST_01697,reliable,9603.85,5,4,1,0.75,0
CUST_01698,occasional,2257.23,3,2,1,0.55,0
CUST_01699,occasional,4325.03,4,3,1,0.55,0
CUST_01700,occasional,2297.85,5,4,1,0.55,0
CUST_01701,price_sensitive,5430.15,5,5,0,0.6,0
CUST_01702,occasional,8468.22,7,7,0,0.55,0
CUST_01703,occasional,4688.87,3,3,0,0.55,0
CUST_01704,price_sensitive,3162.45,4,4,0,0.6,0
CUST_01705,reliable,12741.62,9,9,0,0.75,0
CUST_01706,frequent_failure,11626.03,8,6,2,0.35,0
CUST_01707,high_value,17204.2,5,5,0,0.8,0
CUST_01708,reliable,5378.01,5,5,0,0.75,0
CUST_01709,occasional,9137.29,6,6,0,0.55,0
CUST_01710,unresponsive,4300.99,2,2,0,0.25,0
CUST_01711,occasional,4469.22,3,3,0,0.55,0
CUST_01712,high_value,55266.9,9,8,1,0.8,0
CUST_01713,reliable,13901.4,8,8,0,0.75,0
CUST_01714,unresponsive,2068.08,1,1,0,0.25,0
CUST_01715,occasional,2850.62,4,3,1,0.55,0
CUST_01716,price_sensitive,1558.05,3,2,1,0.6,0
CUST_01717,frequent_failure,2602.08,2,2,0,0.35,0
CUST_01718,price_sensitive,1911.33,3,2,1,0.6,0
CUST_01719,high_value,61729.74,7,7,0,0.8,0
CUST_01720,high_value,16216.37,2,2,0,0.8,0
CUST_01721,price_sensitive,1001.97,3,1,2,0.6,0
CUST_01722,reliable,20889.9,13,13,0,0.75,0
CUST_01723,occasional,1007.42,2,1,1,0.55,0
CUST_01724,frequent_failure,1656.71,3,2,1,0.35,0
CUST_01725,high_value,8730.1,3,2,1,0.8,0
CUST_01726,high_value,33068.51,6,5,1,0.8,0
CUST_01727,price_sensitive,3220.26,4,3,1,0.6,0
CUST_01728,high_value,63143.78,6,6,0,0.8,0
CUST_01729,price_sensitive,4872.28,5,3,2,0.6,0
CUST_01730,reliable,20341.17,12,11,1,0.75,0
CUST_01731,price_sensitive,6838.93,6,5,1,0.6,0
CUST_01732,price_sensitive,1337.31,1,1,0,0.6,0
CUST_01733,unresponsive,0.0,1,0,1,0.25,0
CUST_01734,reliable,4465.83,4,4,0,0.75,0
CUST_01735,price_sensitive,8852.68,9,8,1,0.6,0
CUST_01736,reliable,29089.58,12,12,0,0.75,0
CUST_01737,frequent_failure,2743.81,5,2,3,0.35,0
CUST_01738,reliable,14102.69,11,11,0,0.75,0
CUST_01739,reliable,8104.02,4,4,0,0.75,0
CUST_01740,occasional,3328.75,5,4,1,0.55,0
CUST_01741,reliable,15376.77,11,11,0,0.75,0
CUST_01742,price_sensitive,9218.38,7,6,1,0.6,0
CUST_01743,occasional,2566.74,2,2,0,0.55,0
CUST_01744,high_value,37864.51,8,7,1,0.8,0
CUST_01745,frequent_failure,3990.17,12,9,3,0.35,0
CUST_01746,unresponsive,2488.5,4,2,2,0.25,0
CUST_01747,high_value,37169.97,10,9,1,0.8,0
CUST_01748,reliable,9319.26,6,6,0,0.75,0
CUST_01749,reliable,22444.68,12,12,0,0.75,0
CUST_01750,reliable,15590.69,10,9,1,0.75,0
CUST_01751,occasional,5723.57,6,5,1,0.55,0
CUST_01752,price_sensitive,3893.82,6,3,3,0.6,0
CUST_01753,occasional,6117.32,4,4,0,0.55,0
CUST_01754,occasional,3018.81,3,2,1,0.55,0
CUST_01755,reliable,11194.81,5,5,0,0.75,0
CUST_01756,frequent_failure,4876.15,8,5,3,0.35,0
CUST_01757,occasional,4401.46,4,4,0,0.55,0
CUST_01758,occasional,5337.65,4,4,0,0.55,0
CUST_01759,high_value,78631.31,11,10,1,0.8,0
CUST_01760,high_value,43521.36,6,5,1,0.8,0
CUST_01761,price_sensitive,4925.39,6,6,0,0.6,0
CUST_01762,price_sensitive,4675.96,6,5,1,0.6,0
CUST_01763,price_sensitive,4671.18,6,6,0,0.6,0
CUST_01764,reliable,5908.57,6,6,0,0.75,0
CUST_01765,reliable,19163.62,9,8,1,0.75,0
CUST_01766,price_sensitive,6510.96,7,5,2,0.6,0
CUST_01767,reliable,11165.9,6,6,0,0.75,0
CUST_01768,frequent_failure,2455.21,4,2,2,0.35,0
CUST_01769,reliable,7428.61,6,6,0,0.75,0
CUST_01770,reliable,12920.8,6,6,0,0.75,0
CUST_01771,reliable,11450.29,9,9,0,0.75,0
CUST_01772,high_value,19892.9,2,2,0,0.8,0
CUST_01773,occasional,5614.01,5,3,2,0.55,0
CUST_01774,occasional,6122.37,6,4,2,0.55,0
CUST_01775,frequent_failure,10872.62,11,8,3,0.35,0
CUST_01776,high_value,87365.24,8,8,0,0.8,0
CUST_01777,reliable,15349.75,9,8,1,0.75,0
CUST_01778,reliable,7633.94,6,4,2,0.75,0
CUST_01779,price_sensitive,3732.95,4,3,1,0.6,0
CUST_01780,occasional,2185.05,3,2,1,0.55,0
CUST_01781,frequent_failure,5202.48,6,5,1,0.35,0
CUST_01782,unresponsive,2625.25,3,3,0,0.25,0
CUST_01783,frequent_failure,5469.52,7,5,2,0.35,0
CUST_01784,unresponsive,2968.76,2,2,0,0.25,0
CUST_01785,reliable,15555.23,9,9,0,0.75,0
CUST_01786,reliable,24814.07,11,11,0,0.75,0
CUST_01787,high_value,77827.52,8,8,0,0.8,0
CUST_01788,occasional,5708.01,3,3,0,0.55,0
CUST_01789,occasional,7616.58,6,6,0,0.55,0
CUST_01790,reliable,9181.8,8,7,1,0.75,0
CUST_01791,occasional,8661.52,9,7,2,0.55,0
CUST_01792,reliable,21226.05,11,11,0,0.75,0
CUST_01793,occasional,1119.05,2,1,1,0.55,0
CUST_01794,frequent_failure,5794.01,6,3,3,0.35,0
CUST_01795,price_sensitive,5992.71,6,5,1,0.6,0
CUST_01796,reliable,4210.54,5,5,0,0.75,0
CUST_01797,price_sensitive,9492.48,9,8,1,0.6,0
CUST_01798,price_sensitive,1621.77,3,2,1,0.6,0
CUST_01799,reliable,17734.32,10,10,0,0.75,0
CUST_01800,price_sensitive,4102.11,4,4,0,0.6,0
CUST_01801,occasional,966.83,2,1,1,0.55,0
CUST_01802,price_sensitive,2560.56,6,2,4,0.6,0
CUST_01803,reliable,13184.99,8,8,0,0.75,0
CUST_01804,occasional,7983.83,6,5,1,0.55,0
CUST_01805,high_value,55719.26,7,7,0,0.8,0
CUST_01806,reliable,16836.49,13,13,0,0.75,0
CUST_01807,high_value,54691.45,7,7,0,0.8,0
CUST_01808,reliable,22115.76,10,9,1,0.75,0
CUST_01809,price_sensitive,4937.96,5,4,1,0.6,0
CUST_01810,frequent_failure,4545.84,9,4,5,0.35,0
CUST_01811,occasional,7167.58,5,4,1,0.55,0
CUST_01812,frequent_failure,9560.42,11,7,4,0.35,0
CUST_01813,unresponsive,4802.66,7,4,3,0.25,0
CUST_01814,occasional,3677.02,2,2,0,0.55,0
CUST_01815,reliable,29060.79,16,16,0,0.75,0
CUST_01816,frequent_failure,4257.63,6,4,2,0.35,0
CUST_01817,occasional,1260.45,1,1,0,0.55,0
CUST_01818,price_sensitive,4485.11,6,4,2,0.6,0
CUST_01819,frequent_failure,7857.99,11,6,5,0.35,0
CUST_01820,reliable,12806.58,7,7,0,0.75,0
CUST_01821,price_sensitive,4476.88,5,4,1,0.6,0
CUST_01822,occasional,5433.54,3,3,0,0.55,0
CUST_01823,high_value,56398.69,9,8,1,0.8,0
CUST_01824,frequent_failure,6518.09,8,5,3,0.35,0
CUST_01825,frequent_failure,2895.89,6,2,4,0.35,0
CUST_01826,reliable,13134.29,7,7,0,0.75,0
CUST_01827,unresponsive,9019.75,5,5,0,0.25,0
CUST_01828,reliable,9427.0,4,4,0,0.75,0
CUST_01829,frequent_failure,7082.38,6,5,1,0.35,0
CUST_01830,frequent_failure,2523.25,6,2,4,0.35,0
CUST_01831,occasional,14567.94,10,9,1,0.55,0
CUST_01832,occasional,6942.53,5,4,1,0.55,0
CUST_01833,frequent_failure,5958.35,5,4,1,0.35,0
CUST_01834,frequent_failure,4774.72,5,4,1,0.35,0
CUST_01835,frequent_failure,7025.7,12,7,5,0.35,0
CUST_01836,unresponsive,3407.54,3,2,1,0.25,0
CUST_01837,reliable,10300.12,6,5,1,0.75,0
CUST_01838,price_sensitive,4193.84,5,3,2,0.6,0
CUST_01839,reliable,17359.6,8,8,0,0.75,0
CUST_01840,frequent_failure,5382.61,4,4,0,0.35,0
CUST_01841,reliable,11503.77,6,6,0,0.75,0
CUST_01842,frequent_failure,12097.41,10,7,3,0.35,0
CUST_01843,occasional,12784.07,8,8,0,0.55,0
CUST_01844,occasional,9887.82,7,7,0,0.55,0
CUST_01845,frequent_failure,4320.07,5,3,2,0.35,0
CUST_01846,unresponsive,11862.32,8,7,1,0.25,0
CUST_01847,occasional,7024.83,4,3,1,0.55,0
CUST_01848,reliable,13894.09,10,9,1,0.75,0
CUST_01849,reliable,23854.1,13,10,3,0.75,0
CUST_01850,reliable,32436.45,16,16,0,0.75,0
CUST_01851,occasional,780.13,1,1,0,0.55,0
CUST_01852,reliable,14833.55,10,10,0,0.75,0
CUST_01853,reliable,11082.26,6,6,0,0.75,0
CUST_01854,high_value,43372.29,7,6,1,0.8,0
CUST_01855,high_value,48547.48,6,6,0,0.8,0
CUST_01856,price_sensitive,1375.38,1,1,0,0.6,0
CUST_01857,high_value,64427.52,8,7,1,0.8,0
CUST_01858,reliable,19422.53,9,9,0,0.75,0
CUST_01859,unresponsive,1744.76,1,1,0,0.25,0
CUST_01860,unresponsive,2222.11,4,2,2,0.25,0
CUST_01861,unresponsive,5032.46,7,6,1,0.25,0
CUST_01862,occasional,7945.74,6,5,1,0.55,0
CUST_01863,reliable,8448.01,7,7,0,0.75,0
CUST_01864,price_sensitive,6338.49,7,5,2,0.6,0
CUST_01865,reliable,16665.05,8,8,0,0.75,0
CUST_01866,reliable,10669.08,10,10,0,0.75,0
CUST_01867,occasional,3468.89,3,3,0,0.55,0
CUST_01868,reliable,13136.23,6,6,0,0.75,0
CUST_01869,reliable,7345.88,5,5,0,0.75,0
CUST_01870,reliable,21391.48,8,8,0,0.75,0
CUST_01871,high_value,31762.15,9,6,3,0.8,0
CUST_01872,frequent_failure,1504.45,2,1,1,0.35,0
CUST_01873,occasional,7009.55,6,5,1,0.55,0
CUST_01874,high_value,50993.64,12,11,1,0.8,0
CUST_01875,reliable,9646.62,9,9,0,0.75,0
CUST_01876,price_sensitive,2101.29,3,2,1,0.6,0
CUST_01877,price_sensitive,3132.59,6,3,3,0.6,0
CUST_01878,reliable,12427.55,7,7,0,0.75,0
CUST_01879,reliable,8907.33,10,10,0,0.75,0
CUST_01880,occasional,5799.07,4,4,0,0.55,0
CUST_01881,occasional,6415.76,4,4,0,0.55,0
CUST_01882,occasional,1867.39,4,2,2,0.55,0
CUST_01883,unresponsive,6346.26,4,4,0,0.25,0
CUST_01884,high_value,58279.18,8,8,0,0.8,0
CUST_01885,occasional,1288.52,4,3,1,0.55,0
CUST_01886,reliable,21852.91,9,8,1,0.75,0
CUST_01887,frequent_failure,4330.86,4,3,1,0.35,0
CUST_01888,reliable,28147.57,15,15,0,0.75,0
CUST_01889,price_sensitive,6360.23,9,4,5,0.6,0
CUST_01890,reliable,16340.03,10,10,0,0.75,0
CUST_01891,reliable,27059.9,15,15,0,0.75,0
CUST_01892,reliable,18135.41,7,7,0,0.75,0
CUST_01893,high_value,50222.97,6,6,0,0.8,0
CUST_01894,price_sensitive,5024.79,4,4,0,0.6,0
CUST_01895,occasional,5557.85,3,3,0,0.55,0
CUST_01896,occasional,6934.77,6,6,0,0.55,0
CUST_01897,occasional,6300.04,11,9,2,0.55,0
CUST_01898,occasional,665.63,1,1,0,0.55,0
CUST_01899,price_sensitive,1704.19,4,2,2,0.6,0
CUST_01900,reliable,14309.78,7,6,1,0.75,0
CUST_01901,reliable,15165.51,10,10,0,0.75,0
CUST_01902,high_value,48914.06,7,6,1,0.8,0
CUST_01903,unresponsive,3996.76,3,2,1,0.25,0
CUST_01904,reliable,10656.51,6,5,1,0.75,0
CUST_01905,occasional,6197.78,6,4,2,0.55,0
CUST_01906,high_value,37636.14,6,6,0,0.8,0
CUST_01907,reliable,11295.96,9,9,0,0.75,0
CUST_01908,price_sensitive,6015.53,6,5,1,0.6,0
CUST_01909,reliable,4597.94,4,3,1,0.75,0
CUST_01910,occasional,6341.99,5,5,0,0.55,0
CUST_01911,occasional,5341.21,4,3,1,0.55,0
CUST_01912,price_sensitive,627.96,2,1,1,0.6,0
CUST_01913,reliable,15055.43,9,9,0,0.75,0
CUST_01914,occasional,2913.82,2,2,0,0.55,0
CUST_01915,occasional,4118.2,3,3,0,0.55,0
CUST_01916,reliable,22246.66,10,10,0,0.75,0
CUST_01917,reliable,10979.37,8,8,0,0.75,0
CUST_01918,price_sensitive,4696.56,5,4,1,0.6,0
CUST_01919,reliable,3931.0,6,6,0,0.75,0
CUST_01920,occasional,1046.14,2,1,1,0.55,0
CUST_01921,unresponsive,1523.65,2,1,1,0.25,0
CUST_01922,occasional,2458.14,7,3,4,0.55,0
CUST_01923,occasional,7904.44,6,6,0,0.55,0
CUST_01924,occasional,4914.08,5,4,1,0.55,0
CUST_01925,reliable,17363.24,9,9,0,0.75,0
CUST_01926,occasional,4243.43,8,6,2,0.55,0
CUST_01927,unresponsive,3811.16,2,2,0,0.25,0
CUST_01928,high_value,37078.88,5,5,0,0.8,0
CUST_01929,occasional,5730.29,4,4,0,0.55,0
CUST_01930,unresponsive,7480.9,4,4,0,0.25,0
CUST_01931,high_value,43513.79,12,11,1,0.8,0
CUST_01932,price_sensitive,4412.41,4,3,1,0.6,0
CUST_01933,reliable,5521.27,7,6,1,0.75,0
CUST_01934,occasional,5394.17,6,5,1,0.55,0
CUST_01935,reliable,6364.16,6,5,1,0.75,0
CUST_01936,frequent_failure,6293.64,7,5,2,0.35,0
CUST_01937,frequent_failure,11318.6,9,6,3,0.35,0
CUST_01938,reliable,18642.3,12,11,1,0.75,0
CUST_01939,frequent_failure,5833.51,8,4,4,0.35,0
CUST_01940,reliable,25880.8,13,12,1,0.75,0
CUST_01941,occasional,3033.76,3,2,1,0.55,0
CUST_01942,high_value,47513.71,8,7,1,0.8,0
CUST_01943,high_value,45293.86,12,10,2,0.8,0
CUST_01944,frequent_failure,10577.35,8,6,2,0.35,0
CUST_01945,price_sensitive,6254.61,4,4,0,0.6,0
CUST_01946,occasional,6732.22,3,3,0,0.55,0
CUST_01947,frequent_failure,4207.47,4,4,0,0.35,0
CUST_01948,occasional,2380.34,3,3,0,0.55,0
CUST_01949,unresponsive,1929.88,2,1,1,0.25,0
CUST_01950,frequent_failure,11923.11,12,8,4,0.35,0
CUST_01951,occasional,7795.96,7,6,1,0.55,0
CUST_01952,price_sensitive,7458.09,7,7,0,0.6,0
CUST_01953,price_sensitive,3858.53,3,3,0,0.6,0
CUST_01954,occasional,12516.66,8,7,1,0.55,0
CUST_01955,price_sensitive,6063.6,4,4,0,0.6,0
CUST_01956,occasional,2983.5,3,3,0,0.55,0
CUST_01957,reliable,7357.96,4,3,1,0.75,0
CUST_01958,occasional,5036.24,7,5,2,0.55,0
CUST_01959,occasional,7631.93,5,4,1,0.55,0
CUST_01960,high_value,31914.96,4,4,0,0.8,0
CUST_01961,reliable,17534.94,8,8,0,0.75,0
CUST_01962,reliable,17076.64,8,8,0,0.75,0
CUST_01963,reliable,8947.14,4,4,0,0.75,0
CUST_01964,reliable,4908.14,4,4,0,0.75,0
CUST_01965,price_sensitive,3561.16,4,4,0,0.6,0
CUST_01966,occasional,5295.97,4,3,1,0.55,0
CUST_01967,occasional,7358.31,4,4,0,0.55,0
CUST_01968,unresponsive,5489.47,4,3,1,0.25,0
CUST_01969,reliable,8621.69,6,5,1,0.75,0
CUST_01970,occasional,5809.99,6,4,2,0.55,0
CUST_01971,reliable,6817.95,8,7,1,0.75,0
CUST_01972,frequent_failure,8692.31,8,7,1,0.35,0
CUST_01973,high_value,48478.02,6,6,0,0.8,0
CUST_01974,reliable,14921.79,11,10,1,0.75,0
CUST_01975,unresponsive,6675.29,7,4,3,0.25,0
CUST_01976,occasional,3582.22,3,3,0,0.55,0
CUST_01977,high_value,16055.22,4,3,1,0.8,0
CUST_01978,unresponsive,7722.44,9,7,2,0.25,0
CUST_01979,reliable,10258.42,7,7,0,0.75,0
CUST_01980,reliable,14223.87,8,7,1,0.75,0
CUST_01981,reliable,14238.56,7,7,0,0.75,0
CUST_01982,reliable,21537.42,13,12,1,0.75,0
CUST_01983,price_sensitive,5853.33,5,4,1,0.6,0
CUST_01984,high_value,31317.54,7,7,0,0.8,0
CUST_01985,reliable,7746.46,6,5,1,0.75,0
CUST_01986,high_value,37814.36,6,6,0,0.8,0
CUST_01987,occasional,5293.88,4,4,0,0.55,0
CUST_01988,reliable,30291.45,13,13,0,0.75,0
CUST_01989,reliable,13329.92,10,10,0,0.75,0
CUST_01990,unresponsive,10953.49,6,5,1,0.25,0
CUST_01991,reliable,20683.35,10,10,0,0.75,0
CUST_01992,occasional,4146.04,4,3,1,0.55,0
CUST_01993,reliable,11314.57,6,5,1,0.75,0
CUST_01994,unresponsive,6156.56,7,5,2,0.25,0
CUST_01995,high_value,58440.69,7,7,0,0.8,0
CUST_01996,occasional,4398.8,4,3,1,0.55,0
CUST_01997,price_sensitive,4462.65,5,5,0,0.6,0
CUST_01998,price_sensitive,4949.34,4,4,0,0.6,0
CUST_01999,occasional,4553.89,5,4,1,0.55,0
CUST_02000,occasional,9651.62,6,6,0,0.55,0
CUST_02001,reliable,17315.05,9,8,1,0.75,0
CUST_02002,price_sensitive,5580.79,6,5,1,0.6,0
CUST_02003,reliable,11920.9,8,6,2,0.75,0
CUST_02004,occasional,7396.41,7,5,2,0.55,0
CUST_02005,reliable,20441.27,10,10,0,0.75,0
CUST_02006,frequent_failure,3418.19,10,2,8,0.35,0
CUST_02007,unresponsive,6624.09,7,4,3,0.25,0
CUST_02008,frequent_failure,7053.75,5,5,0,0.35,0
CUST_02009,price_sensitive,3437.6,4,3,1,0.6,0
CUST_02010,occasional,8379.32,6,4,2,0.55,0
CUST_02011,occasional,5557.75,3,3,0,0.55,0
CUST_02012,frequent_failure,6246.95,6,5,1,0.35,0
CUST_02013,frequent_failure,7837.45,7,6,1,0.35,0
CUST_02014,price_sensitive,5462.04,9,8,1,0.6,0
CUST_02015,high_value,42315.71,5,5,0,0.8,0
CUST_02016,occasional,2336.96,3,2,1,0.55,0
CUST_02017,occasional,5027.4,4,4,0,0.55,0
CUST_02018,reliable,13341.09,13,12,1,0.75,0
CUST_02019,occasional,4530.45,4,3,1,0.55,0
CUST_02020,high_value,72088.47,9,8,1,0.8,0
CUST_02021,occasional,15561.55,10,10,0,0.55,0
CUST_02022,unresponsive,4136.74,2,2,0,0.25,0
CUST_02023,occasional,2495.68,2,2,0,0.55,0
CUST_02024,high_value,51391.37,13,12,1,0.8,0
CUST_02025,unresponsive,8782.95,13,12,1,0.25,0
CUST_02026,frequent_failure,6015.59,7,6,1,0.35,0
CUST_02027,price_sensitive,3796.76,4,4,0,0.6,0
CUST_02028,frequent_failure,5546.08,6,4,2,0.35,0
CUST_02029,price_sensitive,6308.2,7,6,1,0.6,0
CUST_02030,reliable,3478.95,10,10,0,0.75,0
CUST_02031,reliable,14633.68,13,10,3,0.75,0
CUST_02032,reliable,10599.52,6,6,0,0.75,0
CUST_02033,price_sensitive,6471.79,8,7,1,0.6,0
CUST_02034,frequent_failure,5567.06,9,4,5,0.35,0
CUST_02035,unresponsive,8106.93,7,7,0,0.25,0
CUST_02036,reliable,6123.11,3,3,0,0.75,0
CUST_02037,high_value,71082.56,9,9,0,0.8,0
CUST_02038,reliable,13357.83,7,7,0,0.75,0
CUST_02039,reliable,11782.39,5,5,0,0.75,0
CUST_02040,price_sensitive,1945.55,2,2,0,0.6,0
CUST_02041,price_sensitive,3522.57,5,4,1,0.6,0
CUST_02042,unresponsive,2178.83,1,1,0,0.25,0
CUST_02043,reliable,5660.37,3,3,0,0.75,0
CUST_02044,high_value,45886.8,6,5,1,0.8,0
CUST_02045,high_value,39321.96,8,7,1,0.8,0
CUST_02046,price_sensitive,2860.48,3,3,0,0.6,0
CUST_02047,occasional,1391.1,3,1,2,0.55,0
CUST_02048,unresponsive,1876.05,3,1,2,0.25,0
CUST_02049,occasional,6362.83,5,5,0,0.55,0
CUST_02050,frequent_failure,2664.95,5,3,2,0.35,0
CUST_02051,reliable,18891.44,10,9,1,0.75,0
CUST_02052,frequent_failure,3103.6,3,2,1,0.35,0
CUST_02053,frequent_failure,3581.05,7,5,2,0.35,0
CUST_02054,reliable,11527.1,7,7,0,0.75,0
CUST_02055,frequent_failure,7635.84,6,5,1,0.35,0
CUST_02056,occasional,8727.82,6,6,0,0.55,0
CUST_02057,reliable,18672.28,9,9,0,0.75,0
CUST_02058,price_sensitive,4037.66,4,4,0,0.6,0
CUST_02059,reliable,8018.74,6,6,0,0.75,0
CUST_02060,frequent_failure,2695.31,4,2,2,0.35,0
CUST_02061,price_sensitive,4489.01,5,4,1,0.6,0
CUST_02062,high_value,93400.0,14,13,1,0.8,0
CUST_02063,occasional,6807.3,4,4,0,0.55,0
CUST_02064,occasional,3796.01,5,3,2,0.55,0
CUST_02065,occasional,5570.93,3,3,0,0.55,0
CUST_02066,reliable,9100.87,8,8,0,0.75,0
CUST_02067,occasional,5015.59,5,5,0,0.55,0
CUST_02068,occasional,4284.4,4,3,1,0.55,0
CUST_02069,reliable,16734.63,10,10,0,0.75,0
CUST_02070,frequent_failure,7294.79,8,6,2,0.35,0
CUST_02071,occasional,6250.3,4,4,0,0.55,0
CUST_02072,unresponsive,4700.0,8,3,5,0.25,0
CUST_02073,frequent_failure,8100.88,12,8,4,0.35,0
CUST_02074,occasional,8606.31,7,7,0,0.55,0
CUST_02075,occasional,6739.74,6,6,0,0.55,0
CUST_02076,price_sensitive,2247.12,5,2,3,0.6,0
CUST_02077,reliable,15493.83,12,9,3,0.75,0
CUST_02078,reliable,13261.25,9,9,0,0.75,0
CUST_02079,reliable,11733.49,5,5,0,0.75,0
CUST_02080,frequent_failure,2998.41,7,3,4,0.35,0
CUST_02081,price_sensitive,8997.73,9,7,2,0.6,0
CUST_02082,occasional,11554.84,7,7,0,0.55,0
CUST_02083,reliable,6312.06,6,6,0,0.75,0
CUST_02084,occasional,5955.67,6,5,1,0.55,0
CUST_02085,occasional,1909.99,1,1,0,0.55,0
CUST_02086,unresponsive,3451.32,3,3,0,0.25,0
CUST_02087,occasional,4653.52,3,2,1,0.55,0
CUST_02088,price_sensitive,2449.66,2,2,0,0.6,0
CUST_02089,price_sensitive,1594.05,4,3,1,0.6,0
CUST_02090,reliable,3843.58,3,3,0,0.75,0
CUST_02091,unresponsive,2835.47,3,2,1,0.25,0
CUST_02092,frequent_failure,6158.13,6,4,2,0.35,0
CUST_02093,price_sensitive,2596.01,2,2,0,0.6,0
CUST_02094,occasional,5029.28,4,4,0,0.55,0
CUST_02095,reliable,18629.16,12,11,1,0.75,0
CUST_02096,high_value,15660.88,3,3,0,0.8,0
CUST_02097,reliable,21262.95,10,10,0,0.75,0
CUST_02098,high_value,80695.46,10,10,0,0.8,0
CUST_02099,occasional,7221.85,5,5,0,0.55,0
CUST_02100,frequent_failure,4634.5,6,3,3,0.35,0
CUST_02101,occasional,1658.87,1,1,0,0.55,0
CUST_02102,price_sensitive,4295.69,4,4,0,0.6,0
CUST_02103,reliable,9434.05,6,6,0,0.75,0
CUST_02104,reliable,23562.13,8,8,0,0.75,0
CUST_02105,unresponsive,4431.49,3,2,1,0.25,0
CUST_02106,frequent_failure,4326.09,4,3,1,0.35,0
CUST_02107,price_sensitive,5260.33,5,4,1,0.6,0
CUST_02108,high_value,27907.56,4,4,0,0.8,0
CUST_02109,occasional,5793.52,5,4,1,0.55,0
CUST_02110,unresponsive,6639.57,3,3,0,0.25,0
CUST_02111,reliable,10527.29,9,9,0,0.75,0
CUST_02112,high_value,59313.77,9,9,0,0.8,0
CUST_02113,reliable,28030.75,11,11,0,0.75,0
CUST_02114,occasional,7421.54,5,4,1,0.55,0
CUST_02115,occasional,3699.18,5,3,2,0.55,0
CUST_02116,price_sensitive,3866.65,5,3,2,0.6,0
CUST_02117,price_sensitive,3078.65,2,2,0,0.6,0
CUST_02118,price_sensitive,3668.98,5,4,1,0.6,0
CUST_02119,occasional,5628.28,6,5,1,0.55,0
CUST_02120,occasional,1275.86,1,1,0,0.55,0
CUST_02121,reliable,2573.38,5,5,0,0.75,0
CUST_02122,price_sensitive,2040.78,3,2,1,0.6,0
CUST_02123,reliable,8417.7,11,11,0,0.75,0
CUST_02124,occasional,14212.56,8,7,1,0.55,0
CUST_02125,reliable,20954.41,11,11,0,0.75,0
CUST_02126,frequent_failure,7106.15,8,6,2,0.35,0
CUST_02127,reliable,4149.45,4,4,0,0.75,0
CUST_02128,unresponsive,6972.64,3,3,0,0.25,0
CUST_02129,price_sensitive,3974.32,4,4,0,0.6,0
CUST_02130,unresponsive,5868.49,4,3,1,0.25,0
CUST_02131,frequent_failure,0.0,4,0,4,0.35,0
CUST_02132,reliable,24769.0,12,12,0,0.75,0
CUST_02133,reliable,16306.68,10,9,1,0.75,0
CUST_02134,reliable,9424.08,5,5,0,0.75,0
CUST_02135,reliable,9486.69,5,5,0,0.75,0
CUST_02136,occasional,11526.38,8,8,0,0.55,0
CUST_02137,unresponsive,4664.9,3,3,0,0.25,0
CUST_02138,reliable,8446.2,11,11,0,0.75,0
CUST_02139,occasional,4937.87,3,3,0,0.55,0
CUST_02140,occasional,4427.39,3,3,0,0.55,0
CUST_02141,occasional,6026.34,5,4,1,0.55,0
CUST_02142,price_sensitive,2823.85,3,3,0,0.6,0
CUST_02143,frequent_failure,4152.38,9,4,5,0.35,0
