payment_code,customer_code,amount,payment_method,failure_reason,status,created_at
PAY_003056,CUST_04411,762.15,WALLET,NETWORK_ERROR,FAILED,2026-07-28 01:09:43.239282
PAY_003057,CUST_00959,933.74,UPI,,SUCCESS,2026-07-30 13:26:43.239989
PAY_003058,CUST_03571,889.37,WALLET,BANK_TIMEOUT,FAILED,2026-08-04 23:11:43.240547
PAY_003059,CUST_01110,1200.99,NETBANKING,INSUFFICIENT_FUNDS,FAILED,2026-08-12 15:54:43.241133
PAY_003060,CUST_04640,2613.43,CARD,,SUCCESS,2026-08-26 06:48:43.241780
PAY_003061,CUST_04850,373.98,CARD,,SUCCESS,2026-08-01 05:28:43.242357
PAY_003062,CUST_02298,7639.01,UPI,,SUCCESS,2026-08-03 14:21:43.242920
PAY_003063,CUST_00748,1191.38,NETBANKING,,SUCCESS,2026-08-25 16:30:43.243663
PAY_003064,CUST_01013,691.98,NETBANKING,,SUCCESS,2026-07-29 21:24:43.244238
PAY_003065,CUST_04371,1128.08,NETBANKING,,SUCCESS,2026-08-13 19:40:43.244770
PAY_003066,CUST_01900,2059.2,UPI,,SUCCESS,2026-08-06 20:02:43.245331
PAY_003067,CUST_04452,1632.24,WALLET,,SUCCESS,2026-08-03 09:29:43.245859
PAY_003068,CUST_03948,6671.01,UPI,INSUFFICIENT_FUNDS,FAILED,2026-08-09 14:05:43.246380
PAY_003069,CUST_03426,812.06,WALLET,,SUCCESS,2026-07-28 21:04:43.246934
PAY_003070,CUST_03892,1683.6,CARD,,SUCCESS,2026-08-17 20:26:43.247458
PAY_003071,CUST_02091,1168.42,WALLET,BANK_DECLINED,FAILED,2026-08-08 20:05:43.248001
PAY_003072,CUST_01920,574.81,UPI,,SUCCESS,2026-08-13 00:01:43.248565
PAY_003073,CUST_00990,1968.68,CARD,INSUFFICIENT_FUNDS,FAILED,2026-08-07 17:54:43.249218
PAY_003074,CUST_03868,2443.32,WALLET,,SUCCESS,2026-08-19 21:14:43.250334
PAY_003075,CUST_01369,1364.39,NETBANKING,,SUCCESS,2026-08-17 04:50:43.250956
PAY_003076,CUST_00479,1011.91,UPI,INSUFFICIENT_FUNDS,FAILED,2026-08-25 01:57:43.251496
PAY_003077,CUST_01250,1019.3,WALLET,,SUCCESS,2026-08-23 18:41:43.252055
PAY_003078,CUST_01588,5348.28,CARD,,SUCCESS,2026-08-04 07:52:43.252570
PAY_003079,CUST_00652,1929.91,WALLET,,SUCCESS,2026-08-11 04:31:43.253130
PAY_003080,CUST_02064,261.52,NETBANKING,,SUCCESS,2026-08-05 10:41:43.253642
PAY_003081,CUST_04112,3255.62,NETBANKING,,SUCCESS,2026-07-31 12:35:43.254192
PAY_003082,CUST_00920,8130.43,NETBANKING,,SUCCESS,2026-07-29 01:05:43.254702
PAY_003083,CUST_00007,849.51,CARD,,SUCCESS,2026-07-30 22:41:43.255472
PAY_003084,CUST_03846,2352.99,NETBANKING,,SUCCESS,2026-07-30 18:14:43.256233
PAY_003085,CUST_00221,500.55,CARD,,SUCCESS,2026-08-16 11:48:43.257242
PAY_003086,CUST_03915,845.74,WALLET,,SUCCESS,2026-08-04 18:53:43.258000
PAY_003087,CUST_01658,2184.31,NETBANKING,,SUCCESS,2026-08-04 01:58:43.258533
PAY_003088,CUST_03599,5902.01,WALLET,,SUCCESS,2026-08-24 10:51:43.259241
PAY_003089,CUST_03115,714.85,NETBANKING,,SUCCESS,2026-08-15 01:28:43.259820
PAY_003090,CUST_03935,746.41,CARD,AUTHENTICATION_FAILED,FAILED,2026-08-16 14:37:43.260398
PAY_003091,CUST_04241,1289.99,CARD,,SUCCESS,2026-08-15 11:11:43.260918
PAY_003092,CUST_00034,1864.79,CARD,,SUCCESS,2026-08-22 07:11:43.261433
PAY_003093,CUST_02570,100.0,NETBANKING,,SUCCESS,2026-08-08 00:09:43.261955
PAY_003094,CUST_00529,952.25,WALLET,,SUCCESS,2026-08-01 00:02:43.262513
PAY_003095,CUST_01393,1654.83,UPI,,SUCCESS,2026-08-15 18:00:43.263237
PAY_003096,CUST_01148,1232.57,WALLET,,SUCCESS,2026-08-23 18:26:43.264124
PAY_003097,CUST_01674,6400.19,UPI,,SUCCESS,2026-08-06 23:03:43.264669
PAY_003098,CUST_00781,160.38,WALLET,,SUCCESS,2026-08-19 18:37:43.265198
PAY_003099,CUST_03930,1081.0,UPI,,SUCCESS,2026-08-11 14:18:43.265715
PAY_003100,CUST_04253,846.59,UPI,,SUCCESS,2026-08-12 18:27:43.266237
PAY_003101,CUST_00203,1873.48,WALLET,,SUCCESS,2026-08-08 17:58:43.266751
PAY_003102,CUST_03687,1341.28,WALLET,,SUCCESS,2026-08-07 05:05:43.267280
PAY_003103,CUST_01814,2268.06,NETBANKING,,SUCCESS,2026-08-15 17:12:43.267794
PAY_003104,CUST_03422,2415.36,CARD,,SUCCESS,2026-08-11 11:45:43.268325
PAY_003105,CUST_04156,1752.01,NETBANKING,,SUCCESS,2026-07-30 18:40:43.268825
PAY_003106,CUST_04677,2714.39,UPI,,SUCCESS,2026-08-22 04:56:43.269398
PAY_003107,CUST_02943,2022.58,UPI,,SUCCESS,2026-08-19 22:59:43.270000
PAY_003108,CUST_03796,8791.05,WALLET,,SUCCESS,2026-08-22 14:03:43.270520
PAY_003109,CUST_02185,160.77,CARD,,SUCCESS,2026-08-24 10:47:43.271045
PAY_003110,CUST_03285,257.27,CARD,BANK_TIMEOUT,FAILED,2026-08-20 17:05:43.271564
PAY_003111,CUST_04288,1566.53,NETBANKING,,SUCCESS,2026-08-10 12:40:43.272291
PAY_003112,CUST_04391,1495.28,UPI,,SUCCESS,2026-08-24 22:43:43.272880
PAY_003113,CUST_00159,1098.97,NETBANKING,,SUCCESS,2026-08-11 18:16:43.273422
PAY_003114,CUST_03112,785.3,UPI,BANK_TIMEOUT,FAILED,2026-07-29 19:50:43.273989
PAY_003115,CUST_04969,1054.69,CARD,INSUFFICIENT_FUNDS,FAILED,2026-08-08 23:57:43.274516
PAY_003116,CUST_01258,1113.63,WALLET,,SUCCESS,2026-08-21 21:25:43.275224
PAY_003117,CUST_00655,592.28,NETBANKING,,SUCCESS,2026-07-29 18:39:43.275821
PAY_003118,CUST_03647,11315.73,UPI,,SUCCESS,2026-07-29 21:36:43.276445
PAY_003119,CUST_04883,1266.94,UPI,,SUCCESS,2026-08-05 17:53:43.277195
PAY_003120,CUST_04235,1697.97,NETBANKING,,SUCCESS,2026-08-19 14:58:43.278088
PAY_003121,CUST_02932,375.89,UPI,,SUCCESS,2026-08-04 04:39:43.278658
PAY_003122,CUST_00471,1080.45,NETBANKING,,SUCCESS,2026-08-25 07:53:43.279201
PAY_003123,CUST_02285,2197.45,NETBANKING,,SUCCESS,2026-08-19 09:03:43.279728
PAY_003124,CUST_00195,2092.34,WALLET,,SUCCESS,2026-08-10 11:01:43.280252
PAY_003125,CUST_02291,408.58,NETBANKING,,SUCCESS,2026-08-13 10:08:43.280775
PAY_003126,CUST_01874,3994.27,WALLET,,SUCCESS,2026-08-07 18:20:43.281305
PAY_003127,CUST_01742,891.32,CARD,,SUCCESS,2026-08-12 17:01:43.281820
PAY_003128,CUST_03446,1008.29,CARD,,SUCCESS,2026-08-15 19:59:43.282393
PAY_003129,CUST_01450,1636.2,CARD,,SUCCESS,2026-08-25 02:41:43.282926
PAY_003130,CUST_03135,2005.3,UPI,,SUCCESS,2026-08-20 01:34:43.283485
PAY_003131,CUST_04398,5113.86,WALLET,,SUCCESS,2026-08-21 01:08:43.284156
PAY_003132,CUST_02099,1158.18,UPI,,SUCCESS,2026-08-13 22:20:43.285069
PAY_003133,CUST_03249,1059.08,NETBANKING,,SUCCESS,2026-07-31 10:09:43.285614
PAY_003134,CUST_01543,1177.77,WALLET,,SUCCESS,2026-08-06 23:22:43.286141
PAY_003135,CUST_03967,2573.26,NETBANKING,,SUCCESS,2026-08-17 05:45:43.286657
PAY_003136,CUST_01991,2049.67,UPI,,SUCCESS,2026-08-10 05:04:43.287192
PAY_003137,CUST_02849,1457.83,CARD,BANK_DECLINED,FAILED,2026-08-23 18:43:43.287708
PAY_003138,CUST_04484,1353.77,NETBANKING,NETWORK_ERROR,FAILED,2026-08-18 07:06:43.288220
PAY_003139,CUST_02564,1424.3,WALLET,,SUCCESS,2026-07-27 19:48:43.288956
PAY_003140,CUST_01516,4627.42,NETBANKING,,SUCCESS,2026-08-06 07:47:43.289532
PAY_003141,CUST_04860,1033.62,NETBANKING,NETWORK_ERROR,FAILED,2026-07-27 19:43:43.290210
PAY_003142,CUST_04396,1196.77,CARD,,SUCCESS,2026-08-26 10:45:43.290774
PAY_003143,CUST_02511,898.94,CARD,,SUCCESS,2026-08-15 09:09:43.291338
PAY_003144,CUST_03835,1091.98,WALLET,,SUCCESS,2026-08-11 13:27:43.292090
PAY_003145,CUST_04890,9051.24,CARD,,SUCCESS,2026-08-15 20:42:43.292886
PAY_003146,CUST_01554,2271.01,WALLET,,SUCCESS,2026-08-14 03:23:43.293425
PAY_003147,CUST_01558,1356.35,CARD,,SUCCESS,2026-08-07 18:27:43.293953
PAY_003148,CUST_03402,1429.17,UPI,BANK_DECLINED,FAILED,2026-08-11 04:16:43.294468
PAY_003149,CUST_01950,540.67,NETBANKING,,SUCCESS,2026-08-11 10:35:43.295003
PAY_003150,CUST_03859,1540.36,WALLET,AUTHENTICATION_FAILED,FAILED,2026-08-17 14:33:43.295518
PAY_003151,CUST_04478,633.81,NETBANKING,,SUCCESS,2026-07-27 19:26:43.296036
PAY_003152,CUST_02298,7743.56,NETBANKING,,SUCCESS,2026-08-02 15:01:43.296550
PAY_003153,CUST_01105,7739.31,CARD,,SUCCESS,2026-08-06 23:48:43.297081
PAY_003154,CUST_03583,1670.99,UPI,,SUCCESS,2026-08-06 01:57:43.297596
PAY_003155,CUST_04528,1355.49,NETBANKING,,SUCCESS,2026-08-02 06:22:43.298165
PAY_003156,CUST_00135,1425.0,WALLET,,SUCCESS,2026-08-24 18:15:43.298901
PAY_003157,CUST_03534,905.2,UPI,,SUCCESS,2026-08-08 05:57:43.299781
PAY_003158,CUST_04582,1343.35,UPI,,SUCCESS,2026-08-05 04:35:43.300328
PAY_003159,CUST_01876,510.21,WALLET,,SUCCESS,2026-08-05 16:34:43.300864
PAY_003160,CUST_04577,385.01,CARD,,SUCCESS,2026-08-12 10:37:43.301382
PAY_003161,CUST_00789,1273.51,CARD,,SUCCESS,2026-08-06 08:09:43.301900
PAY_003162,CUST_01708,1451.12,UPI,,SUCCESS,2026-08-16 08:14:43.302418
PAY_003163,CUST_02723,621.73,NETBANKING,,SUCCESS,2026-08-08 19:38:43.303000
PAY_003164,CUST_00682,1493.46,CARD,,SUCCESS,2026-08-24 22:35:43.303513
PAY_003165,CUST_04635,1077.9,WALLET,,SUCCESS,2026-08-15 21:51:43.304038
PAY_003166,CUST_01042,1688.07,WALLET,,SUCCESS,2026-08-24 14:42:43.304599
PAY_003167,CUST_01804,738.99,NETBANKING,,SUCCESS,2026-08-02 10:14:43.305235
PAY_003168,CUST_03120,571.37,WALLET,,SUCCESS,2026-08-26 01:01:43.306472
PAY_003169,CUST_04991,1213.38,NETBANKING,,SUCCESS,2026-07-30 11:15:43.307326
PAY_003170,CUST_03709,2198.18,WALLET,,SUCCESS,2026-07-31 09:10:43.308027
PAY_003171,CUST_04852,2351.14,NETBANKING,,SUCCESS,2026-08-21 12:19:43.308797
PAY_003172,CUST_00306,2074.81,WALLET,,SUCCESS,2026-08-01 06:23:43.309344
PAY_003173,CUST_02513,1234.08,CARD,,SUCCESS,2026-08-01 23:31:43.309905
PAY_003174,CUST_04562,858.93,UPI,,SUCCESS,2026-08-07 05:45:43.310447
PAY_003175,CUST_02182,1772.26,CARD,,SUCCESS,2026-08-04 22:44:43.310971
PAY_003176,CUST_03066,2337.99,CARD,BANK_DECLINED,FAILED,2026-08-19 02:15:43.311532
PAY_003177,CUST_04870,284.21,NETBANKING,,SUCCESS,2026-08-07 20:57:43.312081
PAY_003178,CUST_03816,1070.07,WALLET,,SUCCESS,2026-08-17 11:57:43.312951
PAY_003179,CUST_03155,1471.13,NETBANKING,,SUCCESS,2026-08-22 08:16:43.313596
PAY_003180,CUST_00508,1251.78,NETBANKING,,SUCCESS,2026-08-12 16:50:43.314127
PAY_003181,CUST_02134,1410.49,UPI,,SUCCESS,2026-08-23 07:37:43.314645
PAY_003182,CUST_02506,458.8,UPI,,SUCCESS,2026-08-26 15:14:43.315163
PAY_003183,CUST_00224,8734.71,UPI,,SUCCESS,2026-08-14 11:54:43.315679
PAY_003184,CUST_02014,796.2,UPI,,SUCCESS,2026-08-06 05:57:43.316199
PAY_003185,CUST_04434,1213.59,WALLET,,SUCCESS,2026-08-03 12:58:43.316715
PAY_003186,CUST_03102,497.26,NETBANKING,BANK_TIMEOUT,FAILED,2026-08-10 13:45:43.317242
PAY_003187,CUST_04302,1007.7,NETBANKING,,SUCCESS,2026-08-18 18:12:43.317764
PAY_003188,CUST_02231,1064.36,CARD,,SUCCESS,2026-08-01 23:15:43.318284
PAY_003189,CUST_04593,12000.05,UPI,,SUCCESS,2026-07-29 13:18:43.318876
PAY_003190,CUST_01651,1630.39,UPI,,SUCCESS,2026-08-23 21:35:43.319580
PAY_003191,CUST_01509,832.73,NETBANKING,,SUCCESS,2026-08-19 11:44:43.320475
PAY_003192,CUST_02213,9057.66,CARD,,SUCCESS,2026-08-05 00:01:43.323490
PAY_003193,CUST_02217,8283.58,NETBANKING,,SUCCESS,2026-08-25 10:20:43.324462
PAY_003194,CUST_04928,1727.24,WALLET,,SUCCESS,2026-08-07 02:35:43.325768
PAY_003195,CUST_02536,702.65,WALLET,INSUFFICIENT_FUNDS,FAILED,2026-08-19 03:54:43.326507
PAY_003196,CUST_04336,2387.4,WALLET,,SUCCESS,2026-07-31 02:25:43.327365
PAY_003197,CUST_00729,1056.83,UPI,,SUCCESS,2026-08-16 11:12:43.327922
PAY_003198,CUST_00704,1276.95,WALLET,,SUCCESS,2026-08-01 09:59:43.328445
PAY_003199,CUST_01592,100.0,WALLET,,SUCCESS,2026-08-12 02:56:43.328964
PAY_003200,CUST_02971,685.2,CARD,,SUCCESS,2026-08-24 21:02:43.329475
PAY_003201,CUST_03424,2157.17,CARD,BANK_TIMEOUT,FAILED,2026-07-31 19:15:43.330002
PAY_003202,CUST_04393,2141.62,NETBANKING,,SUCCESS,2026-07-28 06:18:43.330516
PAY_003203,CUST_02241,596.65,UPI,BANK_DECLINED,FAILED,2026-08-05 16:38:43.331085
PAY_003204,CUST_03913,1056.44,UPI,,SUCCESS,2026-07-30 17:22:43.331589
PAY_003205,CUST_01830,100.0,UPI,,SUCCESS,2026-07-30 19:17:43.332115
PAY_003206,CUST_01841,1964.07,WALLET,,SUCCESS,2026-08-01 14:13:43.332628
PAY_003207,CUST_03531,1788.79,NETBANKING,,SUCCESS,2026-08-21 08:04:43.333177
PAY_003208,CUST_03074,1098.92,UPI,,SUCCESS,2026-07-28 17:55:43.333728
PAY_003209,CUST_02792,5835.73,NETBANKING,,SUCCESS,2026-08-02 08:14:43.334579
PAY_003210,CUST_04885,1168.43,NETBANKING,,SUCCESS,2026-08-25 00:21:43.335278
PAY_003211,CUST_03111,6193.74,UPI,,SUCCESS,2026-08-13 02:58:43.335809
PAY_003212,CUST_02574,2342.55,CARD,,SUCCESS,2026-08-15 00:46:43.336332
PAY_003213,CUST_03990,2227.61,CARD,,SUCCESS,2026-08-14 00:19:43.336907
PAY_003214,CUST_04534,1102.69,WALLET,BANK_TIMEOUT,FAILED,2026-08-02 14:55:43.337674
PAY_003215,CUST_04801,193.43,WALLET,,SUCCESS,2026-08-12 18:02:43.338216
PAY_003216,CUST_02832,264.43,WALLET,,SUCCESS,2026-08-25 18:03:43.339012
PAY_003217,CUST_00100,2362.82,NETBANKING,BANK_DECLINED,FAILED,2026-08-18 09:03:43.339811
PAY_003218,CUST_03645,1280.96,CARD,,SUCCESS,2026-08-02 21:29:43.340757
PAY_003219,CUST_02877,851.58,UPI,,SUCCESS,2026-08-10 06:54:43.341524
PAY_003220,CUST_03891,1953.89,NETBANKING,BANK_DECLINED,FAILED,2026-08-12 07:12:43.342107
PAY_003221,CUST_03338,865.46,CARD,,SUCCESS,2026-07-31 13:17:43.342855
PAY_003222,CUST_00670,1323.35,UPI,,SUCCESS,2026-08-16 06:00:43.343406
PAY_003223,CUST_01784,1386.55,NETBANKING,AUTHENTICATION_FAILED,FAILED,2026-08-02 03:37:43.343955
PAY_003224,CUST_01525,2626.58,UPI,,SUCCESS,2026-08-01 19:17:43.344476
PAY_003225,CUST_00803,396.4,NETBANKING,,SUCCESS,2026-08-01 15:33:43.345031
PAY_003226,CUST_03584,1087.95,UPI,,SUCCESS,2026-08-08 09:59:43.345538
PAY_003227,CUST_02001,2202.64,UPI,,SUCCESS,2026-08-12 14:12:43.346083
PAY_003228,CUST_01294,1201.66,WALLET,,SUCCESS,2026-08-22 13:20:43.346628
PAY_003229,CUST_02709,462.37,NETBANKING,,SUCCESS,2026-08-24 10:01:43.347184
PAY_003230,CUST_01372,2024.82,UPI,,SUCCESS,2026-07-31 00:17:43.347999
PAY_003231,CUST_00568,100.0,WALLET,BANK_TIMEOUT,FAILED,2026-08-05 10:21:43.348720
PAY_003232,CUST_02514,1230.59,WALLET,,SUCCESS,2026-08-02 02:54:43.349283
PAY_003233,CUST_03996,2085.81,CARD,AUTHENTICATION_FAILED,FAILED,2026-08-01 05:54:43.349800
PAY_003234,CUST_02425,710.85,CARD,,SUCCESS,2026-08-23 01:18:43.350397
PAY_003235,CUST_04020,1481.04,CARD,,SUCCESS,2026-07-28 06:33:43.350946
PAY_003236,CUST_03323,273.96,UPI,,SUCCESS,2026-07-29 01:50:43.351474
PAY_003237,CUST_03098,500.94,WALLET,,SUCCESS,2026-08-16 20:18:43.352130
PAY_003238,CUST_04173,1905.12,CARD,,SUCCESS,2026-08-19 01:53:43.352667
PAY_003239,CUST_01812,1146.34,CARD,,SUCCESS,2026-08-08 05:20:43.353200
PAY_003240,CUST_04557,2136.76,NETBANKING,AUTHENTICATION_FAILED,FAILED,2026-08-18 06:01:43.353767
PAY_003241,CUST_02216,2412.99,CARD,,SUCCESS,2026-08-24 02:02:43.354319
PAY_003242,CUST_04045,1789.05,WALLET,,SUCCESS,2026-08-18 00:39:43.355296
PAY_003243,CUST_04592,130.88,NETBANKING,,SUCCESS,2026-08-11 02:51:43.356016
PAY_003244,CUST_03070,105.56,WALLET,AUTHENTICATION_FAILED,FAILED,2026-08-13 16:40:43.356554
PAY_003245,CUST_01549,1054.74,UPI,NETWORK_ERROR,FAILED,2026-08-15 04:21:43.357089
PAY_003246,CUST_02498,2489.42,WALLET,,SUCCESS,2026-08-26 17:17:43.357594
PAY_003247,CUST_02085,1977.41,WALLET,,SUCCESS,2026-07-30 21:38:43.358114
PAY_003248,CUST_04751,1431.77,NETBANKING,,SUCCESS,2026-08-20 22:51:43.358626
PAY_003249,CUST_02063,1699.55,UPI,,SUCCESS,2026-08-15 11:08:43.359155
PAY_003250,CUST_01385,1255.02,UPI,,SUCCESS,2026-08-16 06:43:43.359669
PAY_003251,CUST_03486,1772.79,UPI,,SUCCESS,2026-08-23 12:01:43.360189
PAY_003252,CUST_03654,896.72,CARD,,SUCCESS,2026-08-16 20:37:43.360743
PAY_003253,CUST_02333,1564.84,UPI,,SUCCESS,2026-07-31 15:17:43.361318
PAY_003254,CUST_03464,1381.11,CARD,BANK_TIMEOUT,FAILED,2026-08-26 03:51:43.362228
PAY_003255,CUST_02769,1675.05,NETBANKING,,SUCCESS,2026-08-17 09:30:43.362788
PAY_003256,CUST_02846,315.0,CARD,,SUCCESS,2026-07-28 07:08:43.363371
PAY_003257,CUST_02395,399.13,NETBANKING,,SUCCESS,2026-08-11 23:46:43.363891
PAY_003258,CUST_01387,2268.41,WALLET,,SUCCESS,2026-08-03 04:08:43.364406
PAY_003259,CUST_01110,1405.72,WALLET,,SUCCESS,2026-08-17 14:44:43.364920
PAY_003260,CUST_04929,1279.01,CARD,,SUCCESS,2026-08-17 09:01:43.365443
PAY_003261,CUST_02545,937.47,CARD,,SUCCESS,2026-08-15 17:42:43.365993
PAY_003262,CUST_02247,1857.28,NETBANKING,,SUCCESS,2026-08-06 21:04:43.366506
PAY_003263,CUST_03026,1307.82,UPI,,SUCCESS,2026-08-07 01:36:43.367038
PAY_003264,CUST_01285,3830.57,UPI,,SUCCESS,2026-08-24 01:47:43.367554
PAY_003265,CUST_03657,1661.93,NETBANKING,,SUCCESS,2026-08-17 12:14:43.368240
PAY_003266,CUST_01148,1522.29,NETBANKING,,SUCCESS,2026-08-20 09:12:43.368825
PAY_003267,CUST_03982,1225.07,CARD,,SUCCESS,2026-08-07 09:24:43.369625
PAY_003268,CUST_03050,1816.03,WALLET,,SUCCESS,2026-08-02 16:25:43.370395
PAY_003269,CUST_04343,1837.53,WALLET,BANK_DECLINED,FAILED,2026-08-12 23:42:43.370940
PAY_003270,CUST_03194,1466.25,WALLET,,SUCCESS,2026-08-17 15:25:43.371454
PAY_003271,CUST_03219,1164.69,NETBANKING,,SUCCESS,2026-08-05 02:03:43.372126
PAY_003272,CUST_04978,1135.41,NETBANKING,,SUCCESS,2026-08-19 11:37:43.372775
PAY_003273,CUST_01707,2953.26,WALLET,,SUCCESS,2026-08-20 17:04:43.373358
PAY_003274,CUST_04904,11122.03,CARD,NETWORK_ERROR,FAILED,2026-08-09 06:49:43.373873
PAY_003275,CUST_04085,6806.34,CARD,,SUCCESS,2026-08-21 18:55:43.374403
PAY_003276,CUST_04948,274.84,NETBANKING,,SUCCESS,2026-08-03 00:41:43.374921
PAY_003277,CUST_04710,1512.28,UPI,,SUCCESS,2026-08-14 09:59:43.375483
PAY_003278,CUST_01782,978.01,NETBANKING,,SUCCESS,2026-08-08 09:55:43.376238
PAY_003279,CUST_01350,1901.77,UPI,INSUFFICIENT_FUNDS,FAILED,2026-08-13 21:58:43.377072
PAY_003280,CUST_01784,2096.65,CARD,,SUCCESS,2026-08-01 11:37:43.377611
PAY_003281,CUST_03694,5544.76,CARD,,SUCCESS,2026-07-29 05:27:43.378153
PAY_003282,CUST_03027,2833.43,UPI,,SUCCESS,2026-08-20 00:01:43.378667
PAY_003283,CUST_01874,4261.62,NETBANKING,,SUCCESS,2026-08-01 13:54:43.379193
PAY_003284,CUST_03311,691.15,NETBANKING,,SUCCESS,2026-08-26 17:17:43.379709
PAY_003285,CUST_03583,1784.17,CARD,,SUCCESS,2026-08-21 20:24:43.380272
PAY_003286,CUST_03576,2207.97,WALLET,,SUCCESS,2026-08-15 08:32:43.380790
PAY_003287,CUST_00824,1968.03,NETBANKING,,SUCCESS,2026-07-31 02:36:43.381317
PAY_003288,CUST_00064,434.08,WALLET,,SUCCESS,2026-07-30 09:48:43.381828
PAY_003289,CUST_01381,1157.58,NETBANKING,,SUCCESS,2026-08-22 09:55:43.382444
PAY_003290,CUST_02942,1087.75,CARD,,SUCCESS,2026-08-15 15:24:43.383647
PAY_003291,CUST_02151,1734.95,NETBANKING,,SUCCESS,2026-08-10 13:04:43.384584
PAY_003292,CUST_03441,1331.29,CARD,,SUCCESS,2026-08-02 13:15:43.385743
PAY_003293,CUST_00446,1212.15,CARD,,SUCCESS,2026-08-07 04:18:43.386992
PAY_003294,CUST_00372,5700.34,UPI,,SUCCESS,2026-08-23 07:34:43.388125
PAY_003295,CUST_00410,1121.96,CARD,INSUFFICIENT_FUNDS,FAILED,2026-08-08 02:15:43.390554
PAY_003296,CUST_02326,400.28,CARD,,SUCCESS,2026-08-05 12:42:43.391859
PAY_003297,CUST_04485,2119.58,UPI,,SUCCESS,2026-08-22 02:48:43.393060
PAY_003298,CUST_04034,1650.62,WALLET,,SUCCESS,2026-08-20 14:38:43.394593
PAY_003299,CUST_02677,1769.76,CARD,,SUCCESS,2026-08-16 20:15:43.395597
PAY_003300,CUST_00600,566.45,UPI,,SUCCESS,2026-08-15 02:45:43.396457
PAY_003301,CUST_03628,1889.08,WALLET,BANK_TIMEOUT,FAILED,2026-08-14 00:35:43.397280
PAY_003302,CUST_00637,1952.81,WALLET,,SUCCESS,2026-08-17 06:30:43.398148
PAY_003303,CUST_00899,550.15,CARD,AUTHENTICATION_FAILED,FAILED,2026-08-21 09:08:43.398817
PAY_003304,CUST_04612,2127.86,NETBANKING,,SUCCESS,2026-07-30 13:21:43.399555
PAY_003305,CUST_02115,361.79,CARD,,SUCCESS,2026-08-24 18:38:43.400174
PAY_003306,CUST_02692,3876.75,NETBANKING,,SUCCESS,2026-08-02 03:53:43.400768
PAY_003307,CUST_04806,9081.26,UPI,,SUCCESS,2026-08-04 12:09:43.401360
PAY_003308,CUST_03299,2477.74,CARD,,SUCCESS,2026-08-08 01:04:43.401940
PAY_003309,CUST_03727,655.1,UPI,,SUCCESS,2026-08-22 17:59:43.402518
PAY_003310,CUST_02317,819.6,CARD,,SUCCESS,2026-07-31 14:05:43.403096
PAY_003311,CUST_04871,3880.02,WALLET,,SUCCESS,2026-08-10 21:43:43.403739
PAY_003312,CUST_01670,1459.81,WALLET,,SUCCESS,2026-08-01 11:16:43.404523
PAY_003313,CUST_04413,8068.32,UPI,,SUCCESS,2026-08-22 08:22:43.405765
PAY_003314,CUST_04015,5459.9,UPI,,SUCCESS,2026-08-14 06:13:43.407255
PAY_003315,CUST_00749,1677.01,CARD,,SUCCESS,2026-08-16 03:03:43.408324
PAY_003316,CUST_03462,2378.89,CARD,,SUCCESS,2026-08-17 20:57:43.409275
PAY_003317,CUST_02318,568.88,CARD,,SUCCESS,2026-08-20 18:01:43.410191
PAY_003318,CUST_02095,1703.35,UPI,,SUCCESS,2026-08-06 07:56:43.411241
PAY_003319,CUST_00503,530.99,CARD,,SUCCESS,2026-08-25 08:29:43.412618
PAY_003320,CUST_01335,814.92,CARD,BANK_DECLINED,FAILED,2026-07-29 05:53:43.413402
PAY_003321,CUST_01168,932.58,NETBANKING,,SUCCESS,2026-08-07 03:13:43.414332
PAY_003322,CUST_02039,2664.1,UPI,,SUCCESS,2026-08-19 13:08:43.415449
PAY_003323,CUST_02632,576.91,UPI,,SUCCESS,2026-08-18 23:41:43.416170
PAY_003324,CUST_00906,1251.8,CARD,,SUCCESS,2026-08-07 15:44:43.416934
PAY_003325,CUST_02749,952.0,CARD,,SUCCESS,2026-08-17 03:33:43.417668
PAY_003326,CUST_04518,1834.55,WALLET,,SUCCESS,2026-08-21 20:26:43.418531
PAY_003327,CUST_00953,1077.68,CARD,,SUCCESS,2026-08-14 16:11:43.419345
PAY_003328,CUST_04905,8837.28,NETBANKING,,SUCCESS,2026-08-06 04:01:43.419895
PAY_003329,CUST_03423,2174.71,CARD,,SUCCESS,2026-08-06 08:23:43.420407
PAY_003330,CUST_04802,1095.98,WALLET,,SUCCESS,2026-08-14 01:56:43.420929
PAY_003331,CUST_02405,1516.93,CARD,,SUCCESS,2026-08-25 21:00:43.421456
PAY_003332,CUST_02394,1112.58,NETBANKING,,SUCCESS,2026-08-09 16:42:43.422068
PAY_003333,CUST_03196,2075.33,WALLET,,SUCCESS,2026-08-22 15:27:43.422718
PAY_003334,CUST_01442,3810.75,UPI,,SUCCESS,2026-08-21 00:24:43.423294
PAY_003335,CUST_03236,1549.8,CARD,,SUCCESS,2026-08-02 12:06:43.423820
PAY_003336,CUST_04501,1837.73,UPI,,SUCCESS,2026-08-01 07:08:43.424435
PAY_003337,CUST_03362,530.25,CARD,,SUCCESS,2026-08-24 09:10:43.425086
PAY_003338,CUST_02593,1788.04,CARD,,SUCCESS,2026-08-21 00:47:43.426163
PAY_003339,CUST_02521,1716.52,UPI,,SUCCESS,2026-08-03 15:33:43.426727
